Time,Location, Temp,Day,,
265.5,Lentic Freshwater,26.14,11.0625,,
265.75,Lentic Freshwater,26,11.07291667,,
266,Lentic Freshwater,25.9,11.08333333,,
266.25,Lentic Freshwater,25.88,11.09375,,
266.5,Lentic Freshwater,25.82,11.10416667,,
266.75,Lentic Freshwater,25.76,11.11458333,,
267,Lentic Freshwater,25.7,11.125,,
267.25,Lentic Freshwater,25.72,11.13541667,,
267.5,Lentic Freshwater,25.72,11.14583333,,
267.75,Lentic Freshwater,25.72,11.15625,,
268,Lentic Freshwater,25.72,11.16666667,,
268.25,Lentic Freshwater,25.68,11.17708333,,
268.5,Lentic Freshwater,25.76,11.1875,,
268.75,Lentic Freshwater,25.8,11.19791667,,
269,Lentic Freshwater,25.82,11.20833333,,
269.25,Lentic Freshwater,25.84,11.21875,,
269.5,Lentic Freshwater,25.88,11.22916667,,
269.75,Lentic Freshwater,25.92,11.23958333,,
270,Lentic Freshwater,26.02,11.25,,
270.25,Lentic Freshwater,26.02,11.26041667,,
270.5,Lentic Freshwater,26.08,11.27083333,,
270.75,Lentic Freshwater,26.14,11.28125,,
271,Lentic Freshwater,26.12,11.29166667,,
271.25,Lentic Freshwater,26.1,11.30208333,,
271.5,Lentic Freshwater,26.04,11.3125,,
271.75,Lentic Freshwater,26,11.32291667,,
272,Lentic Freshwater,26,11.33333333,,
272.25,Lentic Freshwater,25.94,11.34375,,
272.5,Lentic Freshwater,25.9,11.35416667,,
272.75,Lentic Freshwater,25.86,11.36458333,,
273,Lentic Freshwater,25.82,11.375,,
273.25,Lentic Freshwater,25.76,11.38541667,,
273.5,Lentic Freshwater,25.68,11.39583333,,
273.75,Lentic Freshwater,25.62,11.40625,,
274,Lentic Freshwater,25.6,11.41666667,,
274.25,Lentic Freshwater,25.52,11.42708333,,
274.5,Lentic Freshwater,25.42,11.4375,,
274.75,Lentic Freshwater,25.34,11.44791667,,
275,Lentic Freshwater,25.3,11.45833333,,
275.25,Lentic Freshwater,25.2,11.46875,,
275.5,Lentic Freshwater,25.1,11.47916667,,
275.75,Lentic Freshwater,25.04,11.48958333,,
276,Lentic Freshwater,24.94,11.5,,
276.25,Lentic Freshwater,24.86,11.51041667,,
276.5,Lentic Freshwater,24.82,11.52083333,,
276.75,Lentic Freshwater,24.74,11.53125,,
277,Lentic Freshwater,24.64,11.54166667,,
277.25,Lentic Freshwater,24.56,11.55208333,,
277.5,Lentic Freshwater,24.48,11.5625,,
277.75,Lentic Freshwater,24.44,11.57291667,,
278,Lentic Freshwater,24.42,11.58333333,,
278.25,Lentic Freshwater,24.4,11.59375,,
278.5,Lentic Freshwater,24.32,11.60416667,,
278.75,Lentic Freshwater,24.3,11.61458333,,
279,Lentic Freshwater,24.24,11.625,,
279.25,Lentic Freshwater,24.22,11.63541667,,
279.5,Lentic Freshwater,24.2,11.64583333,,
279.75,Lentic Freshwater,24.16,11.65625,,
280,Lentic Freshwater,24.12,11.66666667,,
280.25,Lentic Freshwater,24.08,11.67708333,,
280.5,Lentic Freshwater,24.04,11.6875,,
280.75,Lentic Freshwater,23.96,11.69791667,,
281,Lentic Freshwater,23.9,11.70833333,,
281.25,Lentic Freshwater,23.88,11.71875,,
281.5,Lentic Freshwater,23.8,11.72916667,,
281.75,Lentic Freshwater,23.76,11.73958333,,
282,Lentic Freshwater,23.74,11.75,,
282.25,Lentic Freshwater,23.64,11.76041667,,
282.5,Lentic Freshwater,23.64,11.77083333,,
282.75,Lentic Freshwater,23.58,11.78125,,
283,Lentic Freshwater,23.56,11.79166667,,
283.25,Lentic Freshwater,23.48,11.80208333,,
283.5,Lentic Freshwater,23.46,11.8125,,
283.75,Lentic Freshwater,23.46,11.82291667,,
284,Lentic Freshwater,23.52,11.83333333,,
284.25,Lentic Freshwater,23.52,11.84375,,
284.5,Lentic Freshwater,23.6,11.85416667,,
284.75,Lentic Freshwater,23.58,11.86458333,,
285,Lentic Freshwater,23.66,11.875,,
285.25,Lentic Freshwater,23.72,11.88541667,,
285.5,Lentic Freshwater,23.76,11.89583333,,
285.75,Lentic Freshwater,23.88,11.90625,,
286,Lentic Freshwater,23.86,11.91666667,,
286.25,Lentic Freshwater,23.94,11.92708333,,
286.5,Lentic Freshwater,24.02,11.9375,,
286.75,Lentic Freshwater,24.04,11.94791667,,
287,Lentic Freshwater,24.2,11.95833333,,
287.25,Lentic Freshwater,24.26,11.96875,,
287.5,Lentic Freshwater,24.48,11.97916667,,
287.75,Lentic Freshwater,24.68,11.98958333,,
288,Lentic Freshwater,25.14,12,,
288.25,Lentic Freshwater,25.54,12.01041667,,
288.5,Lentic Freshwater,25.9,12.02083333,,
288.75,Lentic Freshwater,26.28,12.03125,,
289,Lentic Freshwater,26.66,12.04166667,,
289.25,Lentic Freshwater,27.04,12.05208333,,
289.5,Lentic Freshwater,27.3,12.0625,,
289.75,Lentic Freshwater,27.72,12.07291667,,
290,Lentic Freshwater,27.98,12.08333333,,
290.25,Lentic Freshwater,28.16,12.09375,,
290.5,Lentic Freshwater,28.48,12.10416667,,
290.75,Lentic Freshwater,28.72,12.11458333,,
291,Lentic Freshwater,28.84,12.125,,
291.25,Lentic Freshwater,28.92,12.13541667,,
291.5,Lentic Freshwater,28.98,12.14583333,,
291.75,Lentic Freshwater,28.9,12.15625,,
292,Lentic Freshwater,29.18,12.16666667,,
292.25,Lentic Freshwater,29.46,12.17708333,,
292.5,Lentic Freshwater,29.4,12.1875,,
292.75,Lentic Freshwater,29.36,12.19791667,,
293,Lentic Freshwater,29.52,12.20833333,,
293.25,Lentic Freshwater,29.34,12.21875,,
293.5,Lentic Freshwater,29.56,12.22916667,,
293.75,Lentic Freshwater,29.34,12.23958333,,
294,Lentic Freshwater,29.36,12.25,,
294.25,Lentic Freshwater,29.32,12.26041667,,
294.5,Lentic Freshwater,29.18,12.27083333,,
294.75,Lentic Freshwater,29.18,12.28125,,
295,Lentic Freshwater,29.04,12.29166667,,
295.25,Lentic Freshwater,28.9,12.30208333,,
295.5,Lentic Freshwater,28.78,12.3125,,
295.75,Lentic Freshwater,28.66,12.32291667,,
296,Lentic Freshwater,28.54,12.33333333,,
296.25,Lentic Freshwater,28.44,12.34375,,
296.5,Lentic Freshwater,28.36,12.35416667,,
296.75,Lentic Freshwater,28.24,12.36458333,,
297,Lentic Freshwater,28.1,12.375,,
297.25,Lentic Freshwater,27.94,12.38541667,,
297.5,Lentic Freshwater,27.86,12.39583333,,
297.75,Lentic Freshwater,27.72,12.40625,,
298,Lentic Freshwater,27.58,12.41666667,,
298.25,Lentic Freshwater,27.48,12.42708333,,
298.5,Lentic Freshwater,27.38,12.4375,,
298.75,Lentic Freshwater,27.28,12.44791667,,
299,Lentic Freshwater,27.12,12.45833333,,
299.25,Lentic Freshwater,27.02,12.46875,,
299.5,Lentic Freshwater,26.94,12.47916667,,
299.75,Lentic Freshwater,26.9,12.48958333,,
300,Lentic Freshwater,26.82,12.5,,
300.25,Lentic Freshwater,26.72,12.51041667,,
300.5,Lentic Freshwater,26.56,12.52083333,,
300.75,Lentic Freshwater,26.48,12.53125,,
301,Lentic Freshwater,26.28,12.54166667,,
301.25,Lentic Freshwater,26.16,12.55208333,,
301.5,Lentic Freshwater,26.02,12.5625,,
301.75,Lentic Freshwater,25.9,12.57291667,,
302,Lentic Freshwater,25.74,12.58333333,,
302.25,Lentic Freshwater,25.64,12.59375,,
302.5,Lentic Freshwater,25.54,12.60416667,,
302.75,Lentic Freshwater,25.42,12.61458333,,
303,Lentic Freshwater,25.34,12.625,,
303.25,Lentic Freshwater,25.22,12.63541667,,
303.5,Lentic Freshwater,25.06,12.64583333,,
303.75,Lentic Freshwater,24.94,12.65625,,
304,Lentic Freshwater,24.84,12.66666667,,
304.25,Lentic Freshwater,24.74,12.67708333,,
304.5,Lentic Freshwater,24.68,12.6875,,
304.75,Lentic Freshwater,24.58,12.69791667,,
305,Lentic Freshwater,24.56,12.70833333,,
305.25,Lentic Freshwater,24.52,12.71875,,
305.5,Lentic Freshwater,24.44,12.72916667,,
305.75,Lentic Freshwater,24.4,12.73958333,,
306,Lentic Freshwater,24.34,12.75,,
306.25,Lentic Freshwater,24.3,12.76041667,,
306.5,Lentic Freshwater,24.28,12.77083333,,
306.75,Lentic Freshwater,24.22,12.78125,,
307,Lentic Freshwater,24.18,12.79166667,,
307.25,Lentic Freshwater,24.14,12.80208333,,
307.5,Lentic Freshwater,24.08,12.8125,,
307.75,Lentic Freshwater,24.04,12.82291667,,
308,Lentic Freshwater,23.98,12.83333333,,
308.25,Lentic Freshwater,24.04,12.84375,,
308.5,Lentic Freshwater,24.04,12.85416667,,
308.75,Lentic Freshwater,24.02,12.86458333,,
309,Lentic Freshwater,24.04,12.875,,
309.25,Lentic Freshwater,24.04,12.88541667,,
309.5,Lentic Freshwater,24.12,12.89583333,,
309.75,Lentic Freshwater,24.24,12.90625,,
310,Lentic Freshwater,24.36,12.91666667,,
310.25,Lentic Freshwater,24.34,12.92708333,,
310.5,Lentic Freshwater,24.42,12.9375,,
310.75,Lentic Freshwater,24.54,12.94791667,,
311,Lentic Freshwater,24.72,12.95833333,,
311.25,Lentic Freshwater,24.84,12.96875,,
311.5,Lentic Freshwater,24.98,12.97916667,,
311.75,Lentic Freshwater,25.18,12.98958333,,
312,Lentic Freshwater,25.38,13,,
312.25,Lentic Freshwater,25.48,13.01041667,,
312.5,Lentic Freshwater,25.74,13.02083333,,
312.75,Lentic Freshwater,26,13.03125,,
313,Lentic Freshwater,26.24,13.04166667,,
313.25,Lentic Freshwater,26.52,13.05208333,,
313.5,Lentic Freshwater,26.7,13.0625,,
313.75,Lentic Freshwater,26.84,13.07291667,,
314,Lentic Freshwater,27.3,13.08333333,,
314.25,Lentic Freshwater,27.66,13.09375,,
314.5,Lentic Freshwater,27.96,13.10416667,,
314.75,Lentic Freshwater,28,13.11458333,,
315,Lentic Freshwater,28.12,13.125,,
315.25,Lentic Freshwater,28.42,13.13541667,,
315.5,Lentic Freshwater,28.5,13.14583333,,
315.75,Lentic Freshwater,28.58,13.15625,,
316,Lentic Freshwater,28.88,13.16666667,,
316.25,Lentic Freshwater,29.1,13.17708333,,
316.5,Lentic Freshwater,29.08,13.1875,,
316.75,Lentic Freshwater,29.14,13.19791667,,
317,Lentic Freshwater,29,13.20833333,,
317.25,Lentic Freshwater,29.14,13.21875,,
317.5,Lentic Freshwater,29.12,13.22916667,,
317.75,Lentic Freshwater,29.08,13.23958333,,
318,Lentic Freshwater,29.08,13.25,,
318.25,Lentic Freshwater,29.04,13.26041667,,
318.5,Lentic Freshwater,29.02,13.27083333,,
318.75,Lentic Freshwater,28.94,13.28125,,
319,Lentic Freshwater,28.9,13.29166667,,
319.25,Lentic Freshwater,28.82,13.30208333,,
319.5,Lentic Freshwater,28.76,13.3125,,
319.75,Lentic Freshwater,28.72,13.32291667,,
320,Lentic Freshwater,28.62,13.33333333,,
320.25,Lentic Freshwater,28.5,13.34375,,
320.5,Lentic Freshwater,28.32,13.35416667,,
320.75,Lentic Freshwater,28.12,13.36458333,,
321,Lentic Freshwater,28,13.375,,
321.25,Lentic Freshwater,27.86,13.38541667,,
321.5,Lentic Freshwater,27.68,13.39583333,,
321.75,Lentic Freshwater,27.5,13.40625,,
322,Lentic Freshwater,27.34,13.41666667,,
322.25,Lentic Freshwater,27.18,13.42708333,,
322.5,Lentic Freshwater,27.08,13.4375,,
322.75,Lentic Freshwater,26.9,13.44791667,,
323,Lentic Freshwater,26.76,13.45833333,,
323.25,Lentic Freshwater,26.62,13.46875,,
323.5,Lentic Freshwater,26.48,13.47916667,,
323.75,Lentic Freshwater,26.34,13.48958333,,
324,Lentic Freshwater,26.24,13.5,,
324.25,Lentic Freshwater,26.08,13.51041667,,
324.5,Lentic Freshwater,25.96,13.52083333,,
324.75,Lentic Freshwater,25.84,13.53125,,
325,Lentic Freshwater,25.7,13.54166667,,
325.25,Lentic Freshwater,25.6,13.55208333,,
325.5,Lentic Freshwater,25.46,13.5625,,
325.75,Lentic Freshwater,25.36,13.57291667,,
326,Lentic Freshwater,25.28,13.58333333,,
326.25,Lentic Freshwater,25.16,13.59375,,
326.5,Lentic Freshwater,25.06,13.60416667,,
326.75,Lentic Freshwater,24.94,13.61458333,,
327,Lentic Freshwater,24.84,13.625,,
327.25,Lentic Freshwater,24.76,13.63541667,,
327.5,Lentic Freshwater,24.6,13.64583333,,
327.75,Lentic Freshwater,24.56,13.65625,,
328,Lentic Freshwater,24.46,13.66666667,,
328.25,Lentic Freshwater,24.4,13.67708333,,
328.5,Lentic Freshwater,24.3,13.6875,,
328.75,Lentic Freshwater,24.24,13.69791667,,
329,Lentic Freshwater,24.18,13.70833333,,
329.25,Lentic Freshwater,24.1,13.71875,,
329.5,Lentic Freshwater,24.02,13.72916667,,
329.75,Lentic Freshwater,23.96,13.73958333,,
330,Lentic Freshwater,23.88,13.75,,
330.25,Lentic Freshwater,23.78,13.76041667,,
330.5,Lentic Freshwater,23.72,13.77083333,,
330.75,Lentic Freshwater,23.66,13.78125,,
331,Lentic Freshwater,23.62,13.79166667,,
331.25,Lentic Freshwater,23.56,13.80208333,,
331.5,Lentic Freshwater,23.48,13.8125,,
331.75,Lentic Freshwater,23.48,13.82291667,,
332,Lentic Freshwater,23.42,13.83333333,,
332.25,Lentic Freshwater,23.44,13.84375,,
332.5,Lentic Freshwater,23.42,13.85416667,,
332.75,Lentic Freshwater,23.42,13.86458333,,
333,Lentic Freshwater,23.44,13.875,,
333.25,Lentic Freshwater,23.5,13.88541667,,
333.5,Lentic Freshwater,23.52,13.89583333,,
333.75,Lentic Freshwater,23.5,13.90625,,
334,Lentic Freshwater,23.54,13.91666667,,
334.25,Lentic Freshwater,23.6,13.92708333,,
334.5,Lentic Freshwater,23.62,13.9375,,
334.75,Lentic Freshwater,23.68,13.94791667,,
335,Lentic Freshwater,23.8,13.95833333,,
335.25,Lentic Freshwater,23.94,13.96875,,
335.5,Lentic Freshwater,24.22,13.97916667,,
335.75,Lentic Freshwater,24.54,13.98958333,,
336,Lentic Freshwater,24.86,14,,
336.25,Lentic Freshwater,25.26,14.01041667,,
336.5,Lentic Freshwater,25.58,14.02083333,,
336.75,Lentic Freshwater,25.98,14.03125,,
337,Lentic Freshwater,26.5,14.04166667,,
337.25,Lentic Freshwater,26.62,14.05208333,,
337.5,Lentic Freshwater,26.64,14.0625,,
337.75,Lentic Freshwater,26.74,14.07291667,,
338,Lentic Freshwater,26.74,14.08333333,,
338.25,Lentic Freshwater,26.74,14.09375,,
338.5,Lentic Freshwater,26.7,14.10416667,,
338.75,Lentic Freshwater,26.82,14.11458333,,
339,Lentic Freshwater,27.04,14.125,,
339.25,Lentic Freshwater,27.28,14.13541667,,
339.5,Lentic Freshwater,27.44,14.14583333,,
339.75,Lentic Freshwater,27.54,14.15625,,
340,Lentic Freshwater,27.64,14.16666667,,
340.25,Lentic Freshwater,27.62,14.17708333,,
340.5,Lentic Freshwater,27.68,14.1875,,
340.75,Lentic Freshwater,27.86,14.19791667,,
341,Lentic Freshwater,28.04,14.20833333,,
341.25,Lentic Freshwater,28.06,14.21875,,
341.5,Lentic Freshwater,28.18,14.22916667,,
341.75,Lentic Freshwater,28.24,14.23958333,,
342,Lentic Freshwater,28.28,14.25,,
342.25,Lentic Freshwater,28.26,14.26041667,,
342.5,Lentic Freshwater,28.18,14.27083333,,
342.75,Lentic Freshwater,28.14,14.28125,,
343,Lentic Freshwater,28.06,14.29166667,,
343.25,Lentic Freshwater,28,14.30208333,,
343.5,Lentic Freshwater,27.9,14.3125,,
343.75,Lentic Freshwater,27.82,14.32291667,,
344,Lentic Freshwater,27.72,14.33333333,,
344.25,Lentic Freshwater,27.64,14.34375,,
344.5,Lentic Freshwater,27.54,14.35416667,,
344.75,Lentic Freshwater,27.46,14.36458333,,
345,Lentic Freshwater,27.38,14.375,,
345.25,Lentic Freshwater,27.28,14.38541667,,
345.5,Lentic Freshwater,27.22,14.39583333,,
345.75,Lentic Freshwater,27.1,14.40625,,
346,Lentic Freshwater,27.04,14.41666667,,
346.25,Lentic Freshwater,26.96,14.42708333,,
346.5,Lentic Freshwater,26.86,14.4375,,
346.75,Lentic Freshwater,26.78,14.44791667,,
347,Lentic Freshwater,26.66,14.45833333,,
347.25,Lentic Freshwater,26.56,14.46875,,
347.5,Lentic Freshwater,26.5,14.47916667,,
347.75,Lentic Freshwater,26.44,14.48958333,,
348,Lentic Freshwater,26.36,14.5,,
348.25,Lentic Freshwater,26.26,14.51041667,,
348.5,Lentic Freshwater,26.18,14.52083333,,
348.75,Lentic Freshwater,26.1,14.53125,,
349,Lentic Freshwater,26.04,14.54166667,,
349.25,Lentic Freshwater,25.98,14.55208333,,
349.5,Lentic Freshwater,25.84,14.5625,,
349.75,Lentic Freshwater,25.76,14.57291667,,
350,Lentic Freshwater,25.7,14.58333333,,
350.25,Lentic Freshwater,25.62,14.59375,,
350.5,Lentic Freshwater,25.52,14.60416667,,
350.75,Lentic Freshwater,25.44,14.61458333,,
351,Lentic Freshwater,25.36,14.625,,
351.25,Lentic Freshwater,25.28,14.63541667,,
351.5,Lentic Freshwater,25.2,14.64583333,,
351.75,Lentic Freshwater,25.1,14.65625,,
352,Lentic Freshwater,25,14.66666667,,
352.25,Lentic Freshwater,24.96,14.67708333,,
352.5,Lentic Freshwater,24.88,14.6875,,
352.75,Lentic Freshwater,24.82,14.69791667,,
353,Lentic Freshwater,24.74,14.70833333,,
353.25,Lentic Freshwater,24.66,14.71875,,
353.5,Lentic Freshwater,24.6,14.72916667,,
353.75,Lentic Freshwater,24.52,14.73958333,,
354,Lentic Freshwater,24.44,14.75,,
354.25,Lentic Freshwater,24.38,14.76041667,,
354.5,Lentic Freshwater,24.34,14.77083333,,
354.75,Lentic Freshwater,24.26,14.78125,,
355,Lentic Freshwater,24.2,14.79166667,,
355.25,Lentic Freshwater,24.14,14.80208333,,
355.5,Lentic Freshwater,24.08,14.8125,,
355.75,Lentic Freshwater,24.02,14.82291667,,
356,Lentic Freshwater,24,14.83333333,,
356.25,Lentic Freshwater,23.96,14.84375,,
356.5,Lentic Freshwater,23.94,14.85416667,,
356.75,Lentic Freshwater,23.92,14.86458333,,
357,Lentic Freshwater,23.96,14.875,,
357.25,Lentic Freshwater,23.98,14.88541667,,
357.5,Lentic Freshwater,24,14.89583333,,
357.75,Lentic Freshwater,24.08,14.90625,,
358,Lentic Freshwater,24.14,14.91666667,,
358.25,Lentic Freshwater,24.18,14.92708333,,
358.5,Lentic Freshwater,24.2,14.9375,,
358.75,Lentic Freshwater,24.28,14.94791667,,
359,Lentic Freshwater,24.3,14.95833333,,
359.25,Lentic Freshwater,24.4,14.96875,,
359.5,Lentic Freshwater,24.54,14.97916667,,
359.75,Lentic Freshwater,24.8,14.98958333,,
360,Lentic Freshwater,25.14,15,,
360.25,Lentic Freshwater,25.48,15.01041667,,
360.5,Lentic Freshwater,25.92,15.02083333,,
360.75,Lentic Freshwater,26.28,15.03125,,
361,Lentic Freshwater,26.68,15.04166667,,
361.25,Lentic Freshwater,27.04,15.05208333,,
361.5,Lentic Freshwater,27.42,15.0625,,
361.75,Lentic Freshwater,27.74,15.07291667,,
362,Lentic Freshwater,28.08,15.08333333,,
362.25,Lentic Freshwater,28.32,15.09375,,
362.5,Lentic Freshwater,28.62,15.10416667,,
362.75,Lentic Freshwater,28.92,15.11458333,,
363,Lentic Freshwater,29.2,15.125,,
363.25,Lentic Freshwater,29.44,15.13541667,,
363.5,Lentic Freshwater,29.6,15.14583333,,
363.75,Lentic Freshwater,29.76,15.15625,,
364,Lentic Freshwater,29.84,15.16666667,,
364.25,Lentic Freshwater,29.88,15.17708333,,
364.5,Lentic Freshwater,30,15.1875,,
364.75,Lentic Freshwater,30.12,15.19791667,,
365,Lentic Freshwater,30.18,15.20833333,,
365.25,Lentic Freshwater,30.22,15.21875,,
365.5,Lentic Freshwater,30.22,15.22916667,,
365.75,Lentic Freshwater,30.24,15.23958333,,
366,Lentic Freshwater,30.24,15.25,,
366.25,Lentic Freshwater,30.16,15.26041667,,
366.5,Lentic Freshwater,30.12,15.27083333,,
366.75,Lentic Freshwater,29.98,15.28125,,
367,Lentic Freshwater,29.88,15.29166667,,
367.25,Lentic Freshwater,29.76,15.30208333,,
367.5,Lentic Freshwater,29.58,15.3125,,
367.75,Lentic Freshwater,29.3,15.32291667,,
368,Lentic Freshwater,29.14,15.33333333,,
368.25,Lentic Freshwater,28.94,15.34375,,
368.5,Lentic Freshwater,28.78,15.35416667,,
368.75,Lentic Freshwater,28.6,15.36458333,,
369,Lentic Freshwater,28.42,15.375,,
369.25,Lentic Freshwater,28.24,15.38541667,,
369.5,Lentic Freshwater,28.1,15.39583333,,
369.75,Lentic Freshwater,27.94,15.40625,,
370,Lentic Freshwater,27.78,15.41666667,,
370.25,Lentic Freshwater,27.62,15.42708333,,
370.5,Lentic Freshwater,27.46,15.4375,,
370.75,Lentic Freshwater,27.34,15.44791667,,
371,Lentic Freshwater,27.22,15.45833333,,
371.25,Lentic Freshwater,27.06,15.46875,,
371.5,Lentic Freshwater,26.94,15.47916667,,
371.75,Lentic Freshwater,26.82,15.48958333,,
372,Lentic Freshwater,26.7,15.5,,
372.25,Lentic Freshwater,26.58,15.51041667,,
372.5,Lentic Freshwater,26.44,15.52083333,,
372.75,Lentic Freshwater,26.34,15.53125,,
373,Lentic Freshwater,26.2,15.54166667,,
373.25,Lentic Freshwater,26.08,15.55208333,,
373.5,Lentic Freshwater,25.96,15.5625,,
373.75,Lentic Freshwater,25.86,15.57291667,,
374,Lentic Freshwater,25.74,15.58333333,,
374.25,Lentic Freshwater,25.66,15.59375,,
374.5,Lentic Freshwater,25.52,15.60416667,,
374.75,Lentic Freshwater,25.4,15.61458333,,
375,Lentic Freshwater,25.3,15.625,,
375.25,Lentic Freshwater,25.2,15.63541667,,
375.5,Lentic Freshwater,25.1,15.64583333,,
375.75,Lentic Freshwater,25.02,15.65625,,
376,Lentic Freshwater,24.92,15.66666667,,
376.25,Lentic Freshwater,24.82,15.67708333,,
376.5,Lentic Freshwater,24.7,15.6875,,
376.75,Lentic Freshwater,24.62,15.69791667,,
377,Lentic Freshwater,24.52,15.70833333,,
377.25,Lentic Freshwater,24.44,15.71875,,
377.5,Lentic Freshwater,24.34,15.72916667,,
377.75,Lentic Freshwater,24.26,15.73958333,,
378,Lentic Freshwater,24.18,15.75,,
378.25,Lentic Freshwater,24.08,15.76041667,,
378.5,Lentic Freshwater,24.02,15.77083333,,
378.75,Lentic Freshwater,23.94,15.78125,,
379,Lentic Freshwater,23.84,15.79166667,,
379.25,Lentic Freshwater,23.76,15.80208333,,
379.5,Lentic Freshwater,23.72,15.8125,,
379.75,Lentic Freshwater,23.66,15.82291667,,
380,Lentic Freshwater,23.58,15.83333333,,
380.25,Lentic Freshwater,23.56,15.84375,,
380.5,Lentic Freshwater,23.5,15.85416667,,
380.75,Lentic Freshwater,23.5,15.86458333,,
381,Lentic Freshwater,23.5,15.875,,
381.25,Lentic Freshwater,23.5,15.88541667,,
381.5,Lentic Freshwater,23.52,15.89583333,,
381.75,Lentic Freshwater,23.6,15.90625,,
382,Lentic Freshwater,23.6,15.91666667,,
382.25,Lentic Freshwater,23.64,15.92708333,,
382.5,Lentic Freshwater,23.72,15.9375,,
382.75,Lentic Freshwater,23.78,15.94791667,,
383,Lentic Freshwater,23.86,15.95833333,,
383.25,Lentic Freshwater,23.96,15.96875,,
383.5,Lentic Freshwater,24.08,15.97916667,,
383.75,Lentic Freshwater,24.26,15.98958333,,
384,Lentic Freshwater,24.48,16,,
384.25,Lentic Freshwater,24.74,16.01041667,,
384.5,Lentic Freshwater,25,16.02083333,,
384.75,Lentic Freshwater,25.34,16.03125,,
385,Lentic Freshwater,25.66,16.04166667,,
385.25,Lentic Freshwater,26.04,16.05208333,,
385.5,Lentic Freshwater,26.34,16.0625,,
385.75,Lentic Freshwater,26.6,16.07291667,,
386,Lentic Freshwater,26.88,16.08333333,,
386.25,Lentic Freshwater,26.92,16.09375,,
386.5,Lentic Freshwater,26.92,16.10416667,,
386.75,Lentic Freshwater,26.96,16.11458333,,
387,Lentic Freshwater,27.02,16.125,,
387.25,Lentic Freshwater,27.14,16.13541667,,
387.5,Lentic Freshwater,27.24,16.14583333,,
387.75,Lentic Freshwater,27.26,16.15625,,
388,Lentic Freshwater,27.34,16.16666667,,
388.25,Lentic Freshwater,27.44,16.17708333,,
388.5,Lentic Freshwater,27.46,16.1875,,
388.75,Lentic Freshwater,27.56,16.19791667,,
389,Lentic Freshwater,27.56,16.20833333,,
389.25,Lentic Freshwater,27.6,16.21875,,
389.5,Lentic Freshwater,27.6,16.22916667,,
389.75,Lentic Freshwater,27.66,16.23958333,,
390,Lentic Freshwater,27.66,16.25,,
390.25,Lentic Freshwater,27.68,16.26041667,,
390.5,Lentic Freshwater,27.68,16.27083333,,
390.75,Lentic Freshwater,27.66,16.28125,,
391,Lentic Freshwater,27.64,16.29166667,,
391.25,Lentic Freshwater,27.58,16.30208333,,
391.5,Lentic Freshwater,27.56,16.3125,,
391.75,Lentic Freshwater,27.46,16.32291667,,
392,Lentic Freshwater,27.38,16.33333333,,
392.25,Lentic Freshwater,27.28,16.34375,,
392.5,Lentic Freshwater,27.18,16.35416667,,
392.75,Lentic Freshwater,27.1,16.36458333,,
393,Lentic Freshwater,26.98,16.375,,
393.25,Lentic Freshwater,26.9,16.38541667,,
393.5,Lentic Freshwater,26.78,16.39583333,,
393.75,Lentic Freshwater,26.76,16.40625,,
394,Lentic Freshwater,26.62,16.41666667,,
394.25,Lentic Freshwater,26.56,16.42708333,,
394.5,Lentic Freshwater,26.44,16.4375,,
394.75,Lentic Freshwater,26.38,16.44791667,,
395,Lentic Freshwater,26.3,16.45833333,,
395.25,Lentic Freshwater,26.18,16.46875,,
395.5,Lentic Freshwater,26.12,16.47916667,,
395.75,Lentic Freshwater,26.02,16.48958333,,
396,Lentic Freshwater,25.96,16.5,,
396.25,Lentic Freshwater,25.9,16.51041667,,
396.5,Lentic Freshwater,25.78,16.52083333,,
396.75,Lentic Freshwater,25.68,16.53125,,
397,Lentic Freshwater,25.62,16.54166667,,
397.25,Lentic Freshwater,25.56,16.55208333,,
397.5,Lentic Freshwater,25.42,16.5625,,
397.75,Lentic Freshwater,25.36,16.57291667,,
398,Lentic Freshwater,25.3,16.58333333,,
398.25,Lentic Freshwater,25.24,16.59375,,
398.5,Lentic Freshwater,25.16,16.60416667,,
398.75,Lentic Freshwater,25.08,16.61458333,,
399,Lentic Freshwater,25,16.625,,
399.25,Lentic Freshwater,24.92,16.63541667,,
399.5,Lentic Freshwater,24.84,16.64583333,,
399.75,Lentic Freshwater,24.78,16.65625,,
400,Lentic Freshwater,24.68,16.66666667,,
400.25,Lentic Freshwater,24.62,16.67708333,,
400.5,Lentic Freshwater,24.52,16.6875,,
400.75,Lentic Freshwater,24.46,16.69791667,,
401,Lentic Freshwater,24.38,16.70833333,,
401.25,Lentic Freshwater,24.32,16.71875,,
401.5,Lentic Freshwater,24.24,16.72916667,,
401.75,Lentic Freshwater,24.18,16.73958333,,
402,Lentic Freshwater,24.12,16.75,,
402.25,Lentic Freshwater,24.04,16.76041667,,
402.5,Lentic Freshwater,23.96,16.77083333,,
402.75,Lentic Freshwater,23.86,16.78125,,
403,Lentic Freshwater,23.78,16.79166667,,
403.25,Lentic Freshwater,23.72,16.80208333,,
403.5,Lentic Freshwater,23.68,16.8125,,
403.75,Lentic Freshwater,23.6,16.82291667,,
404,Lentic Freshwater,23.58,16.83333333,,
404.25,Lentic Freshwater,23.52,16.84375,,
404.5,Lentic Freshwater,23.5,16.85416667,,
404.75,Lentic Freshwater,23.48,16.86458333,,
405,Lentic Freshwater,23.44,16.875,,
